time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2019-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.05,3.79,0
2019-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.96,3.86,0
2019-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.8,3.79,0
2019-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.59,3.66,0
2019-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.3,3.52,0
2019-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.06,3.31,0
2019-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.78,3.1,0
2019-01-01 07:10:00+00:00,3.43,0.0,20.51,0.31,4.21,5.15,3.45,0
2019-01-01 08:10:00+00:00,12.78,0.0,50.82,0.76,12.52,5.74,3.03,0
2019-01-01 09:10:00+00:00,17.44,0.0,65.09,0.98,19.12,7.32,2.62,0
2019-01-01 10:10:00+00:00,19.74,0.0,72.22,1.09,23.47,8.77,2.97,0
2019-01-01 11:10:00+00:00,24.51,0.0,86.49,1.3,25.08,9.78,2.76,0
2019-01-01 12:10:00+00:00,21.98,0.0,79.36,1.19,23.77,10.41,2.48,0
2019-01-01 13:10:00+00:00,19.23,0.0,71.33,1.07,19.68,10.66,2.14,0
2019-01-01 14:10:00+00:00,9.62,0.0,41.91,0.63,13.29,10.65,1.72,0
2019-01-01 15:10:00+00:00,5.07,0.0,26.75,0.4,5.13,9.94,1.31,0
2019-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.61,1.66,0
2019-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.52,1.93,0
2019-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.49,1.86,0
2019-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.4,1.79,0
2019-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.73,1.38,0
2019-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.01,1.31,0
2019-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.89,1.59,0
2019-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.04,1.66,0
2019-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.58,1.66,0
2019-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.3,1.59,0
2019-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.17,1.66,0
2019-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.18,1.79,0
2019-01-02 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.15,1.86,0
2019-01-02 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.25,1.93,0
2019-01-02 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.65,1.93,0
2019-01-02 07:10:00+00:00,3.74,0.0,21.4,0.32,4.21,2.39,1.72,0
2019-01-02 08:10:00+00:00,25.76,0.0,88.27,1.33,12.54,4.27,1.59,0
2019-01-02 09:10:00+00:00,20.76,0.0,74.9,1.13,19.16,7.28,1.59,0
2019-01-02 10:10:00+00:00,17.66,0.0,65.98,0.99,23.53,8.19,2.14,0
2019-01-02 11:10:00+00:00,58.9,0.0,183.68,2.76,25.17,9.72,3.52,0
2019-01-02 12:10:00+00:00,20.21,0.0,74.01,1.11,23.87,10.42,4.76,0
2019-01-02 13:10:00+00:00,16.55,0.0,63.31,0.95,19.8,11.21,5.79,0
2019-01-02 14:10:00+00:00,13.32,0.0,53.5,0.8,13.42,11.17,6.14,0
2019-01-02 15:10:00+00:00,3.1,0.0,19.62,0.29,5.26,10.08,5.86,0
2019-01-02 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.34,5.79,0
2019-01-02 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.07,5.79,0
2019-01-02 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.19,5.66,0
2019-01-02 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.56,5.59,0
2019-01-02 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.15,5.72,0
2019-01-02 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.51,5.38,0
2019-01-02 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.0,5.03,0
2019-01-02 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.59,5.1,0
2019-01-03 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.37,5.52,0
2019-01-03 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.27,5.86,0
2019-01-03 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.88,5.86,0
2019-01-03 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.45,5.45,0
2019-01-03 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.08,5.24,0
2019-01-03 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.78,5.17,0
2019-01-03 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.51,5.1,0
2019-01-03 07:10:00+00:00,3.48,0.0,20.51,0.31,4.21,2.62,4.69,0
2019-01-03 08:10:00+00:00,11.76,0.0,47.26,0.71,12.56,3.31,4.69,0
2019-01-03 09:10:00+00:00,17.4,0.0,64.2,0.96,19.2,4.58,4.62,0
2019-01-03 10:10:00+00:00,17.31,0.0,64.2,0.96,23.6,5.7,5.45,0
2019-01-03 11:10:00+00:00,41.25,0.0,131.97,1.98,25.26,6.34,5.66,0
2019-01-03 12:10:00+00:00,30.32,0.0,101.65,1.53,23.98,6.61,5.79,0
2019-01-03 13:10:00+00:00,5.18,0.0,26.75,0.4,19.93,6.52,5.86,0
2019-01-03 14:10:00+00:00,26.28,0.0,90.06,1.35,13.55,6.04,5.31,0
2019-01-03 15:10:00+00:00,3.43,0.0,20.51,0.31,5.4,5.32,4.83,0
2019-01-03 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.19,4.76,0
2019-01-03 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.4,4.62,0
2019-01-03 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.82,4.41,0
2019-01-03 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.61,4.28,0
2019-01-03 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.23,4.07,0
2019-01-03 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.94,3.86,0
2019-01-03 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.67,3.72,0
2019-01-03 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.43,3.59,0
2019-01-04 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.27,3.66,0
2019-01-04 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.14,3.79,0
2019-01-04 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.08,3.93,0
2019-01-04 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.97,4.0,0
2019-01-04 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.8,3.86,0
2019-01-04 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.61,3.79,0
2019-01-04 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.44,3.86,0
2019-01-04 07:10:00+00:00,2.79,0.0,17.83,0.27,4.23,0.32,3.79,0
2019-01-04 08:10:00+00:00,12.18,0.0,48.15,0.72,12.59,1.26,3.66,0
2019-01-04 09:10:00+00:00,16.61,0.0,61.52,0.92,19.25,2.9,3.66,0
2019-01-04 10:10:00+00:00,18.98,0.0,68.66,1.03,23.67,4.05,4.55,0
2019-01-04 11:10:00+00:00,23.6,0.0,82.03,1.23,25.36,4.65,4.76,0
2019-01-04 12:10:00+00:00,33.74,0.0,110.57,1.66,24.1,5.06,5.1,0
2019-01-04 13:10:00+00:00,16.74,0.0,62.42,0.94,20.06,5.17,5.1,0
2019-01-04 14:10:00+00:00,13.15,0.0,51.72,0.78,13.69,4.9,5.17,0
2019-01-04 15:10:00+00:00,3.7,0.0,21.4,0.32,5.54,4.16,4.9,0
2019-01-04 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.9,4.62,0
2019-01-04 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,4.55,0
2019-01-04 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.44,4.28,0
2019-01-04 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.2,3.66,0
2019-01-04 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.82,3.24,0
2019-01-04 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.61,3.17,0
2019-01-04 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.48,3.17,0
2019-01-04 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.34,3.03,0
2019-01-05 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,2.9,0
2019-01-05 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.06,2.9,0
2019-01-05 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.04,2.9,0
2019-01-05 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.06,2.9,0
2019-01-05 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.13,2.76,0
2019-01-05 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.16,2.69,0
2019-01-05 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.24,2.48,0
2019-01-05 07:10:00+00:00,4.04,0.0,22.29,0.33,4.24,0.03,2.48,0
2019-01-05 08:10:00+00:00,12.77,0.0,49.93,0.75,12.62,1.07,2.14,0
2019-01-05 09:10:00+00:00,16.87,0.0,62.42,0.94,19.31,3.19,2.14,0
2019-01-05 10:10:00+00:00,19.16,0.0,69.55,1.05,23.76,5.09,2.28,0
2019-01-05 11:10:00+00:00,22.72,0.0,80.25,1.21,25.47,6.58,2.69,0
2019-01-05 12:10:00+00:00,30.4,0.0,102.54,1.54,24.23,7.59,2.83,0
2019-01-05 13:10:00+00:00,30.64,0.0,103.43,1.55,20.2,8.08,2.69,0
2019-01-05 14:10:00+00:00,17.07,0.0,64.2,0.96,13.83,8.09,2.34,0
2019-01-05 15:10:00+00:00,6.45,0.0,31.21,0.47,5.69,7.7,1.79,0
2019-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.67,1.24,0
2019-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.74,1.24,0
2019-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.44,1.52,0
2019-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.36,2.0,0
2019-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.98,2.0,0
2019-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.95,1.79,0
2019-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.94,1.72,0
2019-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.95,1.66,0
2019-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.09,1.79,0
2019-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.05,1.93,0
2019-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.73,2.0,0
2019-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.21,2.07,0
2019-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.42,2.07,0
2019-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.73,2.0,0
2019-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.18,1.93,0
2019-01-06 07:10:00+00:00,4.26,0.0,23.18,0.35,4.27,1.76,1.79,0
2019-01-06 08:10:00+00:00,12.06,0.0,48.15,0.72,12.67,2.83,1.66,0
2019-01-06 09:10:00+00:00,16.94,0.0,63.31,0.95,19.38,5.84,1.38,0
2019-01-06 10:10:00+00:00,17.92,0.0,66.87,1.0,23.85,8.42,1.59,0
2019-01-06 11:10:00+00:00,22.01,0.0,79.36,1.19,25.58,10.05,1.86,0
2019-01-06 12:10:00+00:00,19.19,0.0,71.33,1.07,24.36,11.09,2.0,0
2019-01-06 13:10:00+00:00,15.88,0.0,61.52,0.92,20.34,11.67,2.14,0
2019-01-06 14:10:00+00:00,14.12,0.0,56.17,0.84,13.98,11.69,2.14,0
2019-01-06 15:10:00+00:00,3.56,0.0,21.4,0.32,5.84,10.97,2.07,0
2019-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.54,2.34,0
2019-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.24,2.41,0
2019-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.07,2.48,0
2019-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.67,2.41,0
2019-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.61,2.28,0
2019-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.34,2.14,0
2019-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.22,2.0,0
2019-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.52,1.93,0
2019-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.15,1.86,0
2019-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.76,1.93,0
2019-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.42,1.86,0
2019-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.15,1.86,0
2019-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,1.72,0
2019-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.74,1.93,0
2019-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.77,2.0,0
2019-01-07 07:10:00+00:00,3.03,0.0,18.72,0.28,4.3,0.5,1.79,0
2019-01-07 08:10:00+00:00,12.72,0.0,49.93,0.75,12.72,1.73,1.38,0
2019-01-07 09:10:00+00:00,16.61,0.0,62.42,0.94,19.45,6.09,1.17,0
2019-01-07 10:10:00+00:00,15.49,0.0,59.74,0.9,23.94,8.87,1.17,0
2019-01-07 11:10:00+00:00,18.34,0.0,68.66,1.03,25.7,10.49,1.52,0
2019-01-07 12:10:00+00:00,17.66,0.0,66.87,1.0,24.5,11.4,1.72,0
2019-01-07 13:10:00+00:00,15.85,0.0,61.52,0.92,20.49,11.81,1.31,0
2019-01-07 14:10:00+00:00,13.8,0.0,55.28,0.83,14.14,11.76,0.69,0
2019-01-07 15:10:00+00:00,3.8,0.0,22.29,0.33,6.0,11.07,0.62,0
2019-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.67,0.55,0
2019-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.66,0.55,0
2019-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.58,0.9,0
2019-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.92,1.24,0
2019-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.5,1.72,0
2019-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.27,1.93,0
2019-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.57,1.93,0
2019-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.94,1.93,0
2019-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.44,1.93,0
2019-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.24,1.93,0
2019-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.13,2.0,0
2019-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.07,2.07,0
2019-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.09,2.07,0
2019-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.08,2.07,0
2019-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0
2019-01-08 07:10:00+00:00,2.06,0.0,15.16,0.23,4.33,2.75,2.21,0
2019-01-08 08:10:00+00:00,25.11,0.0,86.49,1.3,12.77,4.57,1.93,0
2019-01-08 09:10:00+00:00,32.25,0.0,107.89,1.62,19.53,7.52,1.86,0
2019-01-08 10:10:00+00:00,47.09,0.0,150.69,2.26,24.05,9.44,2.34,0
2019-01-08 11:10:00+00:00,57.94,0.0,181.9,2.73,25.83,10.51,2.76,0
2019-01-08 12:10:00+00:00,54.4,0.0,172.09,2.59,24.65,10.91,3.03,0
2019-01-08 13:10:00+00:00,34.26,0.0,115.02,1.73,20.65,11.1,3.24,0
2019-01-08 14:10:00+00:00,19.52,0.0,72.22,1.09,14.3,10.96,2.62,0
2019-01-08 15:10:00+00:00,7.69,0.0,35.67,0.54,6.16,10.68,2.28,0
2019-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.72,1.93,0
2019-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.2,1.79,0
2019-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.53,1.79,0
2019-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.53,1.52,0
2019-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.55,1.72,0
2019-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.42,2.0,0
2019-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.14,2.21,0
2019-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.41,2.34,0
2019-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.07,2.14,0
2019-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.61,2.14,0
2019-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.56,2.07,0
2019-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.37,2.0,0
2019-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.15,2.0,0
2019-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.13,2.07,0
2019-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.64,2.41,0
2019-01-09 07:10:00+00:00,4.41,0.0,24.07,0.36,4.37,6.27,2.62,0
2019-01-09 08:10:00+00:00,25.8,0.0,89.17,1.34,12.83,6.77,2.48,0
2019-01-09 09:10:00+00:00,9.49,0.0,41.02,0.62,19.62,7.75,3.03,0
2019-01-09 10:10:00+00:00,12.58,0.0,50.82,0.76,24.16,8.85,3.45,0
2019-01-09 11:10:00+00:00,18.72,0.0,69.55,1.05,25.97,9.94,3.38,0
2019-01-09 12:10:00+00:00,11.31,0.0,47.26,0.71,24.8,10.86,3.24,0
2019-01-09 13:10:00+00:00,12.14,0.0,49.93,0.75,20.81,11.29,2.9,0
2019-01-09 14:10:00+00:00,13.59,0.0,54.39,0.82,14.47,11.13,2.55,0
2019-01-09 15:10:00+00:00,7.17,0.0,33.88,0.51,6.33,10.28,2.14,0
2019-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.09,2.62,0
2019-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.97,3.17,0
2019-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.22,2.97,0
2019-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.52,2.69,0
2019-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.81,2.83,0
2019-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.3,3.38,0
2019-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.83,3.93,0
2019-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.46,4.0,0
2019-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.14,4.14,0
2019-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.94,4.34,0
2019-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.67,4.41,0
2019-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.54,4.41,0
2019-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.52,4.48,0
2019-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.55,4.48,0
2019-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.65,4.41,0
2019-01-10 07:10:00+00:00,3.47,0.0,20.51,0.31,4.42,3.49,4.21,0
2019-01-10 08:10:00+00:00,26.18,0.0,89.17,1.34,12.9,4.08,4.14,0
2019-01-10 09:10:00+00:00,43.93,0.0,139.1,2.09,19.71,5.47,4.07,0
2019-01-10 10:10:00+00:00,44.64,0.0,141.77,2.13,24.28,6.9,4.69,0
2019-01-10 11:10:00+00:00,19.84,0.0,72.22,1.09,26.11,7.95,4.83,0
2019-01-10 12:10:00+00:00,26.56,0.0,91.84,1.38,24.96,8.72,4.97,0
2019-01-10 13:10:00+00:00,21.26,0.0,76.68,1.15,20.98,9.03,4.9,0
2019-01-10 14:10:00+00:00,17.04,0.0,64.2,0.96,14.64,8.73,4.9,0
2019-01-10 15:10:00+00:00,4.12,0.0,23.18,0.35,6.5,7.86,5.1,0
2019-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.46,5.17,0
2019-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.35,5.1,0
2019-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.57,4.97,0
2019-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.15,4.48,0
2019-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.65,4.28,0
2019-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.23,4.14,0
2019-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.87,4.14,0
2019-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.55,4.14,0
2019-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.24,4.14,0
2019-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,4.14,0
2019-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.8,4.14,0
2019-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.63,4.07,0
2019-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.49,4.0,0
2019-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.4,3.86,0
2019-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.29,3.72,0
2019-01-11 07:10:00+00:00,2.31,0.0,16.05,0.24,4.48,1.08,2.97,0
2019-01-11 08:10:00+00:00,10.93,0.0,44.58,0.67,12.98,2.14,2.55,0
2019-01-11 09:10:00+00:00,15.87,0.0,59.74,0.9,19.81,4.37,2.76,0
2019-01-11 10:10:00+00:00,16.61,0.0,62.42,0.94,24.41,6.4,2.76,0
2019-01-11 11:10:00+00:00,18.6,0.0,68.66,1.03,26.26,7.91,2.62,0
2019-01-11 12:10:00+00:00,16.71,0.0,63.31,0.95,25.13,8.76,2.48,0
2019-01-11 13:10:00+00:00,18.48,0.0,68.66,1.03,21.16,9.17,2.34,0
2019-01-11 14:10:00+00:00,11.4,0.0,47.26,0.71,14.82,9.2,2.34,0
2019-01-11 15:10:00+00:00,4.35,0.0,24.07,0.36,6.67,8.56,2.28,0
2019-01-11 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.04,2.76,0
2019-01-11 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.59,3.31,0
2019-01-11 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.45,3.66,0
2019-01-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.97,3.45,0
2019-01-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.26,3.24,0
2019-01-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.58,3.03,0
2019-01-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.97,2.9,0
2019-01-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.47,2.9,0
2019-01-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.06,2.9,0
2019-01-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.68,2.97,0
2019-01-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.46,2.83,0
2019-01-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.22,2.62,0
2019-01-12 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0
2019-01-12 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.11,2.76,0
2019-01-12 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.17,2.76,0
2019-01-12 07:10:00+00:00,3.04,0.0,18.72,0.28,4.54,-0.11,2.9,0
2019-01-12 08:10:00+00:00,12.48,0.0,49.04,0.74,13.06,1.03,2.48,0
2019-01-12 09:10:00+00:00,18.1,0.0,65.98,0.99,19.92,3.23,2.55,0
2019-01-12 10:10:00+00:00,18.23,0.0,66.87,1.0,24.54,5.23,2.69,0
2019-01-12 11:10:00+00:00,20.24,0.0,73.12,1.1,26.42,6.74,2.76,0
2019-01-12 12:10:00+00:00,18.3,0.0,67.77,1.02,25.3,7.82,2.76,0
2019-01-12 13:10:00+00:00,17.64,0.0,65.98,0.99,21.34,8.5,2.76,0
2019-01-12 14:10:00+00:00,14.64,0.0,57.07,0.86,15.0,8.71,2.76,0
2019-01-12 15:10:00+00:00,6.44,0.0,31.21,0.47,6.85,8.07,2.28,0
2019-01-12 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.77,2.34,0
2019-01-12 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.57,2.34,0
2019-01-12 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.56,2.28,0
2019-01-12 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.78,2.14,0
2019-01-12 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.62,1.86,0
2019-01-12 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.47,1.66,0
2019-01-12 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.62,1.52,0
2019-01-12 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.13,1.45,0
2019-01-13 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.09,1.52,0
2019-01-13 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.35,1.66,0
2019-01-13 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.34,1.93,0
2019-01-13 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.1,2.07,0
2019-01-13 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.45,2.07,0
2019-01-13 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.39,2.07,0
2019-01-13 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.1,2.14,0
2019-01-13 07:10:00+00:00,4.49,0.0,24.07,0.36,4.61,2.71,1.79,0
